instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered
13900,8/7/2012,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664
13901,8/7/2012,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283
13902,8/7/2012,3,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,89,161
13903,8/7/2012,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130
13904,8/7/2012,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197
13905,8/7/2012,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,68,185
13906,8/7/2012,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0,76,185
13907,8/7/2012,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0,100,206
13908,8/7/2012,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344
13909,8/7/2012,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743
13910,8/7/2012,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711
13911,8/7/2012,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506
13912,8/7/2012,3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374
13913,8/7/2012,3,1,8,21,0,2,1,2,0.72,0.697,0.74,0,70,247
13914,8/7/2012,3,1,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,43,181
13915,8/7/2012,3,1,8,23,0,2,1,1,0.72,0.697,0.79,0,18,120
13916,8/8/2012,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0,12,46
13917,8/8/2012,3,1,8,1,0,3,1,1,0.72,0.697,0.79,0,3,20
13918,8/8/2012,3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0,1,5
13919,8/8/2012,3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0,1,6
13920,8/8/2012,3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0,1,6
13921,8/8/2012,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40
13922,8/8/2012,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169
13923,8/8/2012,3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458
13924,8/8/2012,3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,48,689
13925,8/8/2012,3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0,33,308
13926,8/8/2012,3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,63,151
13927,8/8/2012,3,1,8,11,0,3,1,2,0.8,0.7424,0.52,0,80,159
13928,8/8/2012,3,1,8,12,0,3,1,2,0.8,0.7424,0.52,0,63,217
13929,8/8/2012,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0,101,212
13930,8/8/2012,3,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,63,173
13931,8/8/2012,3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.194,110,168
13932,8/8/2012,3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328
13933,8/8/2012,3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751
13934,8/8/2012,3,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,117,745
13935,8/8/2012,3,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,119,567
13936,8/8/2012,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.194,76,424
13937,8/8/2012,3,1,8,21,0,3,1,1,0.74,0.697,0.66,0.1045,70,311
13938,8/8/2012,3,1,8,22,0,3,1,1,0.72,0.697,0.74,0.1045,35,198
13939,8/8/2012,3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120
13940,8/9/2012,3,1,8,0,0,4,1,1,0.72,0.697,0.74,0.194,16,51
13941,8/9/2012,3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23
13942,8/9/2012,3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12
13943,8/9/2012,3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5
13944,8/9/2012,3,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,0,10
13945,8/9/2012,3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0,4,37
13946,8/9/2012,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,5,162
13947,8/9/2012,3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451
13948,8/9/2012,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,28,670
13949,8/9/2012,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,54,299
13950,8/9/2012,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133
13951,8/9/2012,3,1,8,11,0,4,1,1,0.84,0.7576,0.44,0,94,166
13952,8/9/2012,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,85,192
13953,8/9/2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201
13954,8/9/2012,3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161
13955,8/9/2012,3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204
13956,8/9/2012,3,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,97,320
13957,8/9/2012,3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,111,699
13958,8/9/2012,3,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,78,733
13959,8/9/2012,3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,90,533
13960,8/9/2012,3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387
13961,8/9/2012,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286
13962,8/9/2012,3,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,41,218
13963,8/9/2012,3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0,19,137
13964,8/10/2012,3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,17,68
13965,8/10/2012,3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,6,35
13966,8/10/2012,3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,6,14
13967,8/10/2012,3,1,8,3,0,5,1,2,0.72,0.697,0.79,0.194,3,6
13968,8/10/2012,3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7
13969,8/10/2012,3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,4,29
13970,8/10/2012,3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41
13971,8/10/2012,3,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,5,128
13972,8/10/2012,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112
13973,8/10/2012,3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0,21,199
13974,8/10/2012,3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,27,166
13975,8/10/2012,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178
13976,8/10/2012,3,1,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,75,240
13977,8/10/2012,3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,66,224
13978,8/10/2012,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,71,236
13979,8/10/2012,3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,100,224
13980,8/10/2012,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,96,371
13981,8/10/2012,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,111,619
13982,8/10/2012,3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,88,552
13983,8/10/2012,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394
13984,8/10/2012,3,1,8,20,0,5,1,1,0.74,0.697,0.66,0.2985,55,315
13985,8/10/2012,3,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,50,236
13986,8/10/2012,3,1,8,22,0,5,1,1,0.72,0.697,0.74,0.2836,50,168
13987,8/10/2012,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159
13988,8/11/2012,3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,38,142
13989,8/11/2012,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,32,84
13990,8/11/2012,3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.194,19,66
13991,8/11/2012,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19
13992,8/11/2012,3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7
13993,8/11/2012,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9
13994,8/11/2012,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,5,18
13995,8/11/2012,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,8,54
13996,8/11/2012,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,132
13997,8/11/2012,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,54,217
13998,8/11/2012,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282
13999,8/11/2012,3,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,203,296
14000,8/11/2012,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,214,332
14001,8/11/2012,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,228,341
14002,8/11/2012,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290
14003,8/11/2012,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316
14004,8/11/2012,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985,227,304
14005,8/11/2012,3,1,8,17,0,6,0,3,0.74,0.697,0.66,0.3582,220,292
14006,8/11/2012,3,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985,107,193
14007,8/11/2012,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045,97,178
14008,8/11/2012,3,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179,31,129
14009,8/11/2012,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642,26,102
14010,8/11/2012,3,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642,40,128
14011,8/11/2012,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642,42,121
14012,8/12/2012,3,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343,24,96
14013,8/12/2012,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343,21,92
14014,8/12/2012,3,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343,19,67
14015,8/12/2012,3,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896,11,37
14016,8/12/2012,3,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896,2,8
14017,8/12/2012,3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.194,1,9
14018,8/12/2012,3,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642,2,14
14019,8/12/2012,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343,9,30
14020,8/12/2012,3,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239,35,84
14021,8/12/2012,3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239,64,153
14022,8/12/2012,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642,88,240
14023,8/12/2012,3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,167,282
14024,8/12/2012,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.194,163,342
14025,8/12/2012,3,1,8,13,0,0,0,1,0.78,0.697,0.4,0,178,365
14026,8/12/2012,3,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.194,213,366
14027,8/12/2012,3,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343,235,342
14028,8/12/2012,3,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045,213,300
14029,8/12/2012,3,1,8,17,0,0,0,1,0.8,0.697,0.33,0,186,319
14030,8/12/2012,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,327
14031,8/12/2012,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343,148,317
14032,8/12/2012,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0,96,204
14033,8/12/2012,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896,78,142
14034,8/12/2012,3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,40,141
14035,8/12/2012,3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0,25,85
14036,8/13/2012,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045,14,33
14037,8/13/2012,3,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896,3,11
14038,8/13/2012,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045,1,8
14039,8/13/2012,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0,1,5
14040,8/13/2012,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11
14041,8/13/2012,3,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045,3,33
14042,8/13/2012,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,4,155
14043,8/13/2012,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343,11,425
14044,8/13/2012,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896,25,648
14045,8/13/2012,3,1,8,9,0,1,1,2,0.74,0.6667,0.45,0,40,265
14046,8/13/2012,3,1,8,10,0,1,1,2,0.76,0.6818,0.4,0,88,111
14047,8/13/2012,3,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896,94,151
14048,8/13/2012,3,1,8,12,0,1,1,1,0.78,0.697,0.4,0.194,96,180
14049,8/13/2012,3,1,8,13,0,1,1,1,0.78,0.697,0.4,0.1642,79,175
14050,8/13/2012,3,1,8,14,0,1,1,1,0.8,0.697,0.33,0.1045,85,163
14051,8/13/2012,3,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239,80,194
14052,8/13/2012,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,116,348
14053,8/13/2012,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,102,716
14054,8/13/2012,3,1,8,18,0,1,1,1,0.76,0.697,0.52,0.2836,103,709
14055,8/13/2012,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642,88,467
14056,8/13/2012,3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239,58,374
14057,8/13/2012,3,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.194,44,246
14058,8/13/2012,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,44,148
14059,8/13/2012,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239,28,100
14060,8/14/2012,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,12,48
14061,8/14/2012,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537,8,19
14062,8/14/2012,3,1,8,2,0,2,1,2,0.68,0.6364,0.83,0.194,2,9
14063,8/14/2012,3,1,8,3,0,2,1,2,0.68,0.6364,0.83,0.194,0,3
14064,8/14/2012,3,1,8,4,0,2,1,2,0.68,0.6364,0.83,0.194,0,5
14065,8/14/2012,3,1,8,5,0,2,1,2,0.68,0.6364,0.89,0.194,1,35
14066,8/14/2012,3,1,8,6,0,2,1,3,0.64,0.5758,0.83,0.194,1,63
14067,8/14/2012,3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.0896,1,178
14068,8/14/2012,3,1,8,8,0,2,1,2,0.66,0.5909,0.89,0.0896,27,591
14069,8/14/2012,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0,48,354
14070,8/14/2012,3,1,8,10,0,2,1,1,0.7,0.6667,0.79,0.1045,53,155
14071,8/14/2012,3,1,8,11,0,2,1,1,0.74,0.6818,0.62,0,69,127
14072,8/14/2012,3,1,8,12,0,2,1,1,0.78,0.7121,0.49,0.1343,93,207
14073,8/14/2012,3,1,8,13,0,2,1,1,0.8,0.7273,0.46,0.0896,83,203
14074,8/14/2012,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,80,175
14075,8/14/2012,3,1,8,15,0,2,1,1,0.82,0.7576,0.46,0.2239,84,199
14076,8/14/2012,3,1,8,16,0,2,1,1,0.82,0.7424,0.43,0.2239,95,363
14077,8/14/2012,3,1,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,78,734
14078,8/14/2012,3,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,97,757
14079,8/14/2012,3,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.194,94,533
14080,8/14/2012,3,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,65,371
14081,8/14/2012,3,1,8,21,0,2,1,1,0.74,0.6818,0.62,0.2239,56,252
14082,8/14/2012,3,1,8,22,0,2,1,1,0.72,0.6818,0.66,0.0896,28,161
14083,8/14/2012,3,1,8,23,0,2,1,1,0.72,0.6818,0.66,0.1642,53,114
14084,8/15/2012,3,1,8,0,0,3,1,1,0.7,0.6515,0.61,0.194,8,52
14085,8/15/2012,3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0,6,31
14086,8/15/2012,3,1,8,2,0,3,1,1,0.68,0.6364,0.65,0,1,7
14087,8/15/2012,3,1,8,3,0,3,1,1,0.66,0.6212,0.74,0.1045,1,10
14088,8/15/2012,3,1,8,4,0,3,1,1,0.64,0.5758,0.83,0.1045,0,4
14089,8/15/2012,3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,4,35
14090,8/15/2012,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1045,12,160
14091,8/15/2012,3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,25,467
14092,8/15/2012,3,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,40,642
14093,8/15/2012,3,1,8,9,0,3,1,2,0.72,0.6818,0.62,0.194,57,310
14094,8/15/2012,3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,70,163
14095,8/15/2012,3,1,8,11,0,3,1,2,0.74,0.6818,0.58,0.194,80,155
14096,8/15/2012,3,1,8,12,0,3,1,1,0.74,0.6818,0.55,0.2239,77,230
14097,8/15/2012,3,1,8,13,0,3,1,2,0.78,0.7121,0.49,0.194,88,206
14098,8/15/2012,3,1,8,14,0,3,1,2,0.76,0.697,0.52,0.2985,94,161
14099,8/15/2012,3,1,8,15,0,3,1,1,0.76,0.697,0.52,0.2537,70,196
14100,8/15/2012,3,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,91,340
14101,8/15/2012,3,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,102,749
14102,8/15/2012,3,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,80,768
14103,8/15/2012,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,124,525
14104,8/15/2012,3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,72,355
14105,8/15/2012,3,1,8,21,0,3,1,1,0.7,0.6515,0.61,0.194,49,266
14106,8/15/2012,3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,29,197
14107,8/15/2012,3,1,8,23,0,3,1,1,0.68,0.6364,0.65,0.1045,18,120
14108,8/16/2012,3,1,8,0,0,4,1,1,0.66,0.6212,0.69,0,13,63
14109,8/16/2012,3,1,8,1,0,4,1,1,0.64,0.6061,0.73,0,3,18
14110,8/16/2012,3,1,8,2,0,4,1,1,0.64,0.6061,0.69,0.194,0,15
14111,8/16/2012,3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,0,4
14112,8/16/2012,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.2239,2,3
14113,8/16/2012,3,1,8,5,0,4,1,1,0.6,0.5758,0.78,0.1642,7,30
14114,8/16/2012,3,1,8,6,0,4,1,1,0.6,0.5758,0.78,0.1642,3,162
14115,8/16/2012,3,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,16,448
14116,8/16/2012,3,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.194,33,649
14117,8/16/2012,3,1,8,9,0,4,1,1,0.72,0.6667,0.54,0.1045,41,296
14118,8/16/2012,3,1,8,10,0,4,1,1,0.74,0.6667,0.48,0.1343,78,121
14119,8/16/2012,3,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,83,191
14120,8/16/2012,3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,96,247
14121,8/16/2012,3,1,8,13,0,4,1,1,0.8,0.697,0.31,0.2239,81,219
14122,8/16/2012,3,1,8,14,0,4,1,1,0.82,0.7121,0.32,0,72,176
14123,8/16/2012,3,1,8,15,0,4,1,1,0.8,0.697,0.33,0.2537,63,197
14124,8/16/2012,3,1,8,16,0,4,1,1,0.82,0.7121,0.32,0.2239,79,340
14125,8/16/2012,3,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.194,130,767
14126,8/16/2012,3,1,8,18,0,4,1,1,0.8,0.7121,0.36,0,109,723
14127,8/16/2012,3,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,119,558
14128,8/16/2012,3,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,100,414
14129,8/16/2012,3,1,8,21,0,4,1,1,0.74,0.6667,0.48,0.194,83,273
14130,8/16/2012,3,1,8,22,0,4,1,1,0.72,0.6667,0.51,0.1642,69,185
14131,8/16/2012,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,58,168
14132,8/17/2012,3,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,21,67
14133,8/17/2012,3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,16,38
14134,8/17/2012,3,1,8,2,0,5,1,1,0.66,0.2424,0.61,0.1343,4,15
14135,8/17/2012,3,1,8,3,0,5,1,1,0.64,0.2424,0.65,0.1045,0,6
14136,8/17/2012,3,1,8,4,0,5,1,1,0.64,0.2424,0.73,0.1642,0,9
14137,8/17/2012,3,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,2,34
14138,8/17/2012,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,6,151
14139,8/17/2012,3,1,8,7,0,5,1,1,0.64,0.2424,0.73,0.1045,11,368
14140,8/17/2012,3,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,43,625
14141,8/17/2012,3,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,58,320
14142,8/17/2012,3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,82,149
14143,8/17/2012,3,1,8,11,0,5,1,1,0.76,0.2424,0.52,0.2836,98,205
14144,8/17/2012,3,1,8,12,0,5,1,1,0.82,0.2424,0.41,0.2239,110,255
14145,8/17/2012,3,1,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,103,254
14146,8/17/2012,3,1,8,14,0,5,1,1,0.86,0.2424,0.34,0.4179,128,200
14147,8/17/2012,3,1,8,15,0,5,1,1,0.86,0.2424,0.3,0.4627,127,256
14148,8/17/2012,3,1,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,116,372
14149,8/17/2012,3,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,144,647
14150,8/17/2012,3,1,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,108,561
14151,8/17/2012,3,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,88,403
14152,8/17/2012,3,1,8,20,0,5,1,2,0.72,0.2424,0.58,0.2239,97,262
14153,8/17/2012,3,1,8,21,0,5,1,2,0.68,0.2424,0.69,0.2985,57,198
14154,8/17/2012,3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.194,43,170
14155,8/17/2012,3,1,8,23,0,5,1,3,0.64,0.2424,0.83,0.2239,21,100
14156,8/18/2012,3,1,8,0,0,6,0,2,0.64,0.5758,0.83,0.2239,6,99
14157,8/18/2012,3,1,8,1,0,6,0,3,0.62,0.5455,0.94,0.1642,14,78
14158,8/18/2012,3,1,8,2,0,6,0,3,0.62,0.5606,0.88,0.1642,4,39
14159,8/18/2012,3,1,8,3,0,6,0,1,0.62,0.5606,0.88,0.194,7,23
14160,8/18/2012,3,1,8,4,0,6,0,1,0.62,0.5909,0.73,0.2239,5,8
14161,8/18/2012,3,1,8,5,0,6,0,1,0.6,0.5758,0.78,0.2537,2,7
14162,8/18/2012,3,1,8,6,0,6,0,1,0.6,0.5606,0.83,0.2239,4,23
14163,8/18/2012,3,1,8,7,0,6,0,1,0.6,0.5606,0.83,0.2239,12,52
14164,8/18/2012,3,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161
14165,8/18/2012,3,1,8,9,0,6,0,1,0.66,0.6212,0.65,0.2836,81,211
14166,8/18/2012,3,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,166,314
14167,8/18/2012,3,1,8,11,0,6,0,1,0.72,0.6667,0.51,0,180,356
14168,8/18/2012,3,1,8,12,0,6,0,1,0.76,0.6667,0.37,0.194,266,388
14169,8/18/2012,3,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.194,289,355
14170,8/18/2012,3,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,242,356
14171,8/18/2012,3,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,250,346
14172,8/18/2012,3,1,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,287,354
14173,8/18/2012,3,1,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,256,379
14174,8/18/2012,3,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,225,329
14175,8/18/2012,3,1,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,164,324
14176,8/18/2012,3,1,8,20,0,6,0,1,0.7,0.6364,0.45,0.1045,99,242
14177,8/18/2012,3,1,8,21,0,6,0,1,0.66,0.6212,0.61,0,90,248
14178,8/18/2012,3,1,8,22,0,6,0,1,0.66,0.6212,0.61,0,90,171
14179,8/18/2012,3,1,8,23,0,6,0,1,0.64,0.6061,0.65,0.0896,60,175
14180,8/19/2012,3,1,8,0,0,0,0,1,0.66,0.6212,0.57,0.0896,44,143
14181,8/19/2012,3,1,8,1,0,0,0,1,0.64,0.6061,0.65,0,29,102
14182,8/19/2012,3,1,8,2,0,0,0,2,0.62,0.6061,0.69,0.0896,16,103
14183,8/19/2012,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34
14184,8/19/2012,3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,22
14185,8/19/2012,3,1,8,5,0,0,0,2,0.6,0.5909,0.73,0.1343,3,8
14186,8/19/2012,3,1,8,6,0,0,0,2,0.62,0.6061,0.69,0.1045,5,15
14187,8/19/2012,3,1,8,7,0,0,0,2,0.62,0.6061,0.69,0.1343,12,29
14188,8/19/2012,3,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045,34,90
14189,8/19/2012,3,1,8,9,0,0,0,2,0.66,0.6212,0.74,0,86,184
14190,8/19/2012,3,1,8,10,0,0,0,2,0.68,0.6364,0.69,0,138,287
14191,8/19/2012,3,1,8,11,0,0,0,3,0.64,0.5909,0.78,0.1642,83,189
14192,8/19/2012,3,1,8,12,0,0,0,3,0.64,0.6061,0.73,0,112,186
14193,8/19/2012,3,1,8,13,0,0,0,3,0.64,0.5758,0.83,0.1343,50,112
